density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,1700057H15Rik,0.015015015015015015,0.013763763763763764,0.9904904904904905,0.9862362362362362
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,2610028E06Rik,0.013263263263263263,0.01901901901901902,0.9914914914914915,0.980980980980981
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,2900052N01Rik,0.03628628628628629,0.055055055055055056,0.9774774774774775,0.9494494494494494
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4921534H16Rik,0.021521521521521522,0.03078078078078078,0.9864864864864865,0.9707207207207207
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4921539H07Rik,0.09334334334334335,0.11836836836836837,0.9466966966966966,0.9099099099099099
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4930426D05Rik,0.01001001001001001,0.017767767767767766,0.9937437437437437,0.9827327327327328
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4930438E09Rik,0.011511511511511512,0.01976976976976977,0.9927427427427428,0.9807307307307307
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4930452B06Rik,0.1564064064064064,0.24424424424424424,0.9066566566566566,0.8020520520520521
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4930467D21Rik,0.02177177177177177,0.033533533533533534,0.9862362362362362,0.9682182182182182
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,4930509J09Rik,0.011011011011011011,0.01901901901901902,0.9927427427427428,0.980980980980981
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,5830418P13Rik,0.037287287287287287,0.043293293293293296,0.9769769769769769,0.9619619619619619
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,6430628N08Rik,0.009009009009009009,0.013263263263263263,0.993993993993994,0.9867367367367368
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,6530403H02Rik,0.01876876876876877,0.022272272272272273,0.9882382382382382,0.978978978978979
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,9330158H04Rik,0.023523523523523524,0.028528528528528527,0.9852352352352353,0.9727227227227228
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,9630002D21Rik,0.007757757757757758,0.01126126126126126,0.9944944944944945,0.988988988988989
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A2m,0.015015015015015015,0.014014014014014014,0.9904904904904905,0.985985985985986
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A330076C08Rik,0.01126126126126126,0.016766766766766767,0.992992992992993,0.9834834834834835
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A630012P03Rik,0.00850850850850851,0.012512512512512513,0.9942442442442443,0.9874874874874875
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A730046J19Rik,0.013263263263263263,0.014764764764764765,0.9914914914914915,0.9852352352352353
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A830009L08Rik,0.05530530530530531,0.08508508508508508,0.965965965965966,0.9234234234234234
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A830019P07Rik,0.018518518518518517,0.027777777777777776,0.9882382382382382,0.972972972972973
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,A830036E02Rik,1.2775275275275275,2.170670670670671,0.5558058058058059,0.39164164164164167
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,AW551984,0.018518518518518517,0.015765765765765764,0.9882382382382382,0.9842342342342343
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Abca8a,0.017767767767767766,0.03028028028028028,0.9887387387387387,0.9704704704704705
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Abcc9,0.0508008008008008,0.053803803803803806,0.9697197197197197,0.9524524524524525
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Abhd12b,0.012262262262262262,0.016766766766766767,0.9922422422422422,0.9834834834834835
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Abi3bp,0.05780780780780781,0.05755755755755756,0.9654654654654654,0.9494494494494494
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Acsbg1,1.312062062062062,1.4406906906906907,0.539039039039039,0.4507007007007007
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Acta2,0.03678678678678678,0.055805805805805804,0.9774774774774775,0.9537037037037037
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Actn2,0.23698698698698697,0.5377877877877878,0.8708708708708709,0.6971971971971972
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Acvr1c,0.07307307307307308,0.1011011011011011,0.954954954954955,0.9096596596596597
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adad1,0.0075075075075075074,0.010510510510510511,0.9944944944944945,0.9894894894894894
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adam12,0.025025025025025027,0.01951951951951952,0.9844844844844844,0.9804804804804805
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adam18,0.013763763763763764,0.021521521521521522,0.9914914914914915,0.978978978978979
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adam33,0.2777777777777778,0.3913913913913914,0.8703703703703703,0.811061061061061
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamts12,0.02077077077077077,0.01901901901901902,0.986986986986987,0.9812312312312312
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamts16,0.06981981981981981,0.16491491491491492,0.958958958958959,0.8791291291291291
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamts18,0.03303303303303303,0.06281281281281281,0.9802302302302303,0.9494494494494494
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamts19,0.016016016016016016,0.02252252252252252,0.9897397397397397,0.978978978978979
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamts2,0.06156156156156156,0.13438438438438438,0.964964964964965,0.923923923923924
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamts9,0.037037037037037035,0.07032032032032032,0.9769769769769769,0.9361861861861862
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamtsl1,0.047797797797797796,0.09234234234234234,0.9742242242242243,0.9436936936936937
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adamtsl3,0.015265265265265265,0.014264264264264264,0.9902402402402403,0.985985985985986
10,sparse_gap10,76,6.418447464831936,01 IT-ET Glut,3996,Adcy2,1.5162662662662663,2.3663663663663663,0.43243243243243246,0.2675175175175175
