density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,1700057H15Rik,0.015015015015015015,0.013763763763763764,0.9904904904904905,0.9862362362362362
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,2610028E06Rik,0.013763763763763764,0.01901901901901902,0.990990990990991,0.980980980980981
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,2900052N01Rik,0.08583583583583583,0.055055055055055056,0.9479479479479479,0.9494494494494494
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4921534H16Rik,0.02877877877877878,0.03078078078078078,0.9819819819819819,0.9707207207207207
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4921539H07Rik,0.2702702702702703,0.11836836836836837,0.8656156156156156,0.9099099099099099
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4930426D05Rik,0.034784784784784785,0.017767767767767766,0.978978978978979,0.9827327327327328
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4930438E09Rik,0.01926926926926927,0.01976976976976977,0.987987987987988,0.9807307307307307
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4930452B06Rik,0.2434934934934935,0.24424424424424424,0.8618618618618619,0.8020520520520521
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4930467D21Rik,0.04004004004004004,0.033533533533533534,0.9752252252252253,0.9682182182182182
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,4930509J09Rik,0.025275275275275275,0.01901901901901902,0.9842342342342343,0.980980980980981
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,5830418P13Rik,0.052552552552552555,0.043293293293293296,0.9692192192192193,0.9619619619619619
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,6430628N08Rik,0.011511511511511512,0.013263263263263263,0.9924924924924925,0.9867367367367368
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,6530403H02Rik,0.02052052052052052,0.022272272272272273,0.9872372372372372,0.978978978978979
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,9330158H04Rik,0.03753753753753754,0.028528528528528527,0.9764764764764765,0.9727227227227228
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,9630002D21Rik,0.017267267267267267,0.01126126126126126,0.9892392392392393,0.988988988988989
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,A2m,0.028028028028028028,0.014014014014014014,0.9822322322322322,0.985985985985986
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,A330076C08Rik,0.06906906906906907,0.016766766766766767,0.9574574574574575,0.9834834834834835
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,A630012P03Rik,0.012262262262262262,0.012512512512512513,0.9917417417417418,0.9874874874874875
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,A730046J19Rik,0.013763763763763764,0.014764764764764765,0.9914914914914915,0.9852352352352353
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,A830009L08Rik,0.10085085085085085,0.08508508508508508,0.9391891891891891,0.9234234234234234
5,medium_gap5,76,6.418447464831936,01 IT-ET Glut,3996,A830019P07Rik,0.026276276276276277,0.027777777777777776,0.9834834834834835,0.972972972972973
